Year,team,conference,total.games,total.wins,total.losses,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,sacks,tacklesForLoss,division,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2018,UCLA,Pac-12,12,3,9,252.0,14.0,25.0,7.0,7.0,12.0,1.0,81.0,10.0,1.0,248.0,9.0,2853.0,402.0,239.0,11.0,13.0,82.0,684.0,19363.0,0.0,100.0,11.0,444.0,20.0,1853.0,67.0,175.0,4706.0,17.0,15.0,55.0,South,0,9,3,6,0,7,2,5,0,5,1,4,0
2018,UMass,FBS Independents,12,4,8,260.0,13.0,27.0,14.0,8.0,12.0,2.0,252.0,10.0,1.0,1000.0,52.0,3576.0,411.0,262.0,12.0,27.0,68.0,582.0,19697.0,0.0,58.0,8.0,409.0,22.0,1674.0,58.0,157.0,5250.0,24.0,11.0,64.0,,0,0,0,0,0,6,3,3,0,6,1,5,0
2018,UNLV,Mountain West,12,4,8,246.0,17.0,31.0,5.0,10.0,12.0,0.0,118.0,12.0,0.0,628.0,37.0,2002.0,347.0,177.0,10.0,24.0,65.0,548.0,21652.0,0.0,37.0,12.0,542.0,23.0,2696.0,71.0,190.0,4698.0,17.0,21.0,72.0,West,0,8,2,6,0,6,3,3,0,6,1,5,0
2018,USC,Pac-12,12,5,7,214.0,7.0,14.0,6.0,6.0,12.0,1.0,6.0,10.0,0.0,659.0,29.0,2781.0,376.0,228.0,3.0,18.0,75.0,673.0,18739.0,2.0,309.0,19.0,346.0,14.0,1360.0,58.0,150.0,4141.0,16.0,22.0,71.0,South,0,9,4,5,0,6,3,3,0,6,2,4,0
2018,UT San Antonio,Conference USA,12,3,9,183.0,10.0,20.0,8.0,10.0,12.0,1.0,55.0,10.0,0.0,703.0,36.0,1918.0,404.0,204.0,9.0,9.0,65.0,499.0,19903.0,0.0,102.0,16.0,354.0,7.0,1047.0,56.0,172.0,2965.0,18.0,23.0,78.0,West,0,8,2,6,0,6,2,4,0,6,1,5,0
2018,UTEP,Conference USA,12,1,11,187.0,6.0,16.0,9.0,7.0,12.0,0.0,2.0,19.0,0.0,645.0,33.0,2208.0,324.0,161.0,5.0,10.0,64.0,536.0,22256.0,0.0,129.0,21.0,427.0,17.0,1484.0,57.0,163.0,3692.0,28.0,20.0,60.0,West,0,8,1,7,0,6,0,6,0,6,1,5,0
2018,Utah,Pac-12,14,9,5,285.0,11.0,20.0,14.0,6.0,14.0,3.0,259.0,12.0,0.0,295.0,16.0,2995.0,407.0,250.0,15.0,19.0,71.0,653.0,24750.0,0.0,221.0,31.0,563.0,23.0,2537.0,76.0,200.0,5532.0,26.0,37.0,107.0,South,0,10,6,4,0,6,5,1,0,6,4,2,0
2018,Utah State,Mountain West,13,11,2,300.0,6.0,10.0,11.0,9.0,13.0,6.0,475.0,6.0,2.0,957.0,30.0,3810.0,464.0,302.0,22.0,32.0,100.0,911.0,21574.0,2.0,201.0,27.0,473.0,37.0,2629.0,85.0,181.0,6439.0,17.0,27.0,82.0,Mountain,0,8,7,1,0,6,6,0,0,6,4,2,0
2018,Vanderbilt,SEC,13,6,7,275.0,11.0,22.0,8.0,7.0,13.0,0.0,86.0,6.0,0.0,648.0,33.0,3168.0,416.0,258.0,13.0,24.0,71.0,568.0,24039.0,0.0,176.0,16.0,434.0,22.0,2178.0,60.0,163.0,5346.0,14.0,23.0,63.0,East,0,8,3,5,0,7,5,2,0,5,1,4,0
2018,Virginia,ACC,13,8,5,276.0,8.0,13.0,9.0,4.0,13.0,0.0,287.0,9.0,1.0,814.0,32.0,2750.0,358.0,228.0,17.0,26.0,59.0,529.0,27156.0,0.0,247.0,36.0,497.0,19.0,2245.0,83.0,171.0,4995.0,18.0,24.0,61.0,Coastal,0,8,4,4,0,7,6,1,0,5,1,4,0
2018,Virginia Tech,ACC,13,6,7,289.0,15.0,27.0,6.0,12.0,13.0,0.0,27.0,10.0,0.0,928.0,41.0,3300.0,429.0,250.0,7.0,29.0,75.0,714.0,23466.0,1.0,152.0,27.0,520.0,19.0,2266.0,72.0,193.0,5566.0,16.0,24.0,80.0,Coastal,0,8,4,4,0,7,3,4,0,5,3,2,0
2018,Wake Forest,ACC,13,7,6,294.0,14.0,23.0,4.0,10.0,13.0,2.0,125.0,12.0,0.0,506.0,25.0,2794.0,405.0,226.0,5.0,23.0,45.0,448.0,20675.0,2.0,274.0,26.0,581.0,20.0,2635.0,92.0,213.0,5429.0,16.0,25.0,83.0,Atlantic,0,8,3,5,0,7,2,5,0,5,4,1,0
2018,Washington,Pac-12,14,10,4,310.0,11.0,21.0,6.0,9.0,14.0,1.0,100.0,12.0,0.0,285.0,16.0,3337.0,405.0,264.0,11.0,19.0,69.0,622.0,27154.0,0.0,122.0,23.0,563.0,26.0,2472.0,88.0,194.0,5809.0,18.0,22.0,57.0,North,0,10,8,2,0,6,6,0,0,5,3,2,0
2018,Washington State,Pac-12,13,11,2,318.0,18.0,26.0,5.0,10.0,13.0,0.0,146.0,10.0,1.0,706.0,26.0,4856.0,677.0,478.0,12.0,39.0,85.0,840.0,25305.0,1.0,95.0,15.0,279.0,24.0,1021.0,76.0,174.0,5877.0,15.0,32.0,72.0,North,0,9,7,2,0,7,6,1,0,5,4,1,0
2018,West Virginia,Big 12,12,8,4,290.0,9.0,16.0,7.0,7.0,12.0,1.0,189.0,10.0,0.0,372.0,21.0,4216.0,445.0,291.0,15.0,38.0,83.0,780.0,20737.0,0.0,62.0,11.0,425.0,22.0,1927.0,68.0,157.0,6143.0,17.0,27.0,93.0,,0,9,6,3,0,6,5,1,0,4,2,2,0
2018,Western Kentucky,Conference USA,12,3,9,226.0,9.0,23.0,6.0,6.0,12.0,2.0,212.0,10.0,0.0,725.0,35.0,2676.0,427.0,251.0,12.0,15.0,74.0,657.0,19503.0,0.0,48.0,11.0,440.0,15.0,1640.0,63.0,168.0,4316.0,16.0,27.0,64.0,East,0,8,2,6,0,5,1,4,0,7,2,5,0
2018,Western Michigan,Mid-American,13,7,6,296.0,20.0,34.0,10.0,11.0,13.0,0.0,55.0,9.0,0.0,607.0,39.0,3101.0,395.0,242.0,9.0,20.0,77.0,698.0,26215.0,2.0,343.0,16.0,567.0,32.0,2598.0,69.0,189.0,5699.0,19.0,29.0,91.0,West,0,8,5,3,0,6,3,3,0,6,4,2,0
2018,Wisconsin,Big Ten,13,8,5,268.0,5.0,10.0,8.0,11.0,13.0,0.0,98.0,12.0,0.0,509.0,27.0,2036.0,284.0,170.0,14.0,19.0,68.0,653.0,23490.0,0.0,86.0,18.0,534.0,31.0,3345.0,60.0,140.0,5381.0,20.0,18.0,57.0,West,0,9,5,4,0,7,5,2,0,5,2,3,0
2018,Wyoming,Mountain West,12,6,6,204.0,5.0,13.0,7.0,5.0,12.0,1.0,123.0,4.0,0.0,235.0,12.0,1576.0,276.0,135.0,10.0,8.0,72.0,596.0,21361.0,0.0,156.0,27.0,495.0,19.0,2395.0,63.0,174.0,3971.0,11.0,18.0,66.0,Mountain,0,8,4,4,0,6,3,3,0,6,3,3,0
2019,Air Force,Mountain West,13,11,2,286.0,16.0,21.0,12.0,14.0,13.0,3.0,240.0,6.0,0.0,93.0,13.0,1602.0,126.0,68.0,7.0,14.0,42.0,368.0,26885.0,0.0,6.0,5.0,755.0,41.0,3881.0,84.0,157.0,5483.0,18.0,32.0,73.0,Mountain,0,8,7,1,0,6,6,0,0,6,4,2,0
2019,Akron,Mid-American,12,0,12,156.0,7.0,23.0,12.0,9.0,12.0,1.0,120.0,14.0,0.0,859.0,40.0,2344.0,398.0,204.0,5.0,12.0,81.0,628.0,19072.0,0.0,35.0,12.0,327.0,2.0,562.0,42.0,161.0,2906.0,26.0,12.0,64.0,East,0,8,0,8,0,6,0,6,0,6,0,6,0
2019,Alabama,SEC,13,11,2,318.0,13.0,19.0,4.0,17.0,13.0,2.0,245.0,6.0,1.0,637.0,31.0,4449.0,406.0,287.0,17.0,49.0,95.0,855.0,23390.0,3.0,531.0,24.0,436.0,27.0,2191.0,80.0,153.0,6640.0,10.0,37.0,101.0,West,0,8,6,2,0,7,6,1,0,4,3,1,0
2019,Appalachian State,Sun Belt,14,13,1,294.0,14.0,16.0,3.0,15.0,14.0,4.0,149.0,6.0,1.0,562.0,25.0,2815.0,369.0,230.0,14.0,30.0,95.0,900.0,25733.0,1.0,220.0,24.0,599.0,35.0,3240.0,88.0,198.0,6055.0,9.0,46.0,94.0,,0,9,8,1,0,7,6,1,0,6,6,0,0
2019,Arizona,Pac-12,12,4,8,269.0,13.0,20.0,6.0,8.0,12.0,0.0,129.0,12.0,0.0,716.0,37.0,3193.0,422.0,261.0,11.0,23.0,76.0,677.0,19733.0,0.0,89.0,14.0,451.0,19.0,2088.0,82.0,186.0,5281.0,18.0,23.0,79.0,South,0,9,2,7,0,6,3,3,0,6,1,5,0
2019,Arizona State,Pac-12,13,8,5,233.0,9.0,16.0,10.0,25.0,13.0,1.0,113.0,4.0,0.0,606.0,23.0,3235.0,383.0,233.0,13.0,21.0,85.0,818.0,22795.0,1.0,247.0,19.0,459.0,13.0,1602.0,72.0,187.0,4837.0,14.0,33.0,104.0,South,0,9,4,5,0,7,5,2,0,5,2,3,0
2019,Arkansas,SEC,12,2,10,219.0,8.0,20.0,6.0,15.0,12.0,0.0,60.0,15.0,0.0,649.0,42.0,2315.0,407.0,202.0,6.0,14.0,61.0,492.0,20031.0,0.0,160.0,14.0,376.0,14.0,1766.0,55.0,166.0,4081.0,21.0,26.0,76.0,West,0,8,0,8,0,7,2,5,0,4,0,4,0
2019,Arkansas State,Sun Belt,13,8,5,287.0,13.0,23.0,11.0,10.0,13.0,2.0,205.0,11.0,1.0,954.0,50.0,4065.0,469.0,298.0,12.0,37.0,99.0,878.0,21572.0,0.0,228.0,24.0,456.0,13.0,1654.0,78.0,193.0,5719.0,22.0,31.0,96.0,,0,8,5,3,0,6,4,2,0,6,3,3,0
2019,Army,FBS Independents,13,5,8,272.0,26.0,39.0,11.0,16.0,13.0,0.0,155.0,7.0,0.0,285.0,26.0,1066.0,126.0,59.0,7.0,6.0,60.0,496.0,25472.0,0.0,37.0,14.0,743.0,45.0,3863.0,76.0,168.0,4929.0,18.0,21.0,73.0,,0,0,0,0,0,6,4,2,0,6,1,5,0
2019,Auburn,SEC,13,9,4,277.0,7.0,15.0,11.0,24.0,13.0,2.0,181.0,6.0,1.0,451.0,23.0,2684.0,396.0,228.0,9.0,20.0,92.0,718.0,22683.0,0.0,308.0,24.0,548.0,31.0,2591.0,76.0,189.0,5275.0,17.0,35.0,111.0,West,0,8,5,3,0,7,6,1,0,4,2,2,0
2019,BYU,FBS Independents,13,7,6,293.0,7.0,19.0,10.0,11.0,13.0,1.0,240.0,11.0,0.0,427.0,23.0,3700.0,468.0,296.0,15.0,20.0,79.0,668.0,23231.0,0.0,283.0,21.0,465.0,25.0,2068.0,79.0,186.0,5768.0,21.0,19.0,85.0,,0,0,0,0,0,6,4,2,0,6,3,3,0
2019,Ball State,Mid-American,12,5,7,292.0,12.0,23.0,9.0,16.0,12.0,0.0,71.0,7.0,1.0,948.0,43.0,2923.0,373.0,239.0,15.0,24.0,71.0,635.0,21796.0,0.0,112.0,14.0,536.0,27.0,2633.0,71.0,173.0,5556.0,16.0,21.0,91.0,West,0,8,4,4,0,6,3,3,0,5,2,3,0
2019,Baylor,Big 12,14,11,3,309.0,6.0,15.0,11.0,20.0,14.0,0.0,250.0,8.0,0.0,472.0,24.0,3571.0,444.0,277.0,16.0,24.0,89.0,740.0,23734.0,1.0,134.0,15.0,504.0,35.0,2329.0,75.0,180.0,5900.0,19.0,62.0,149.0,,0,10,8,2,0,7,6,1,0,5,5,0,0
2019,Boise State,Mountain West,14,12,2,316.0,10.0,17.0,8.0,14.0,14.0,1.0,84.0,11.0,1.0,826.0,38.0,3664.0,464.0,287.0,9.0,31.0,75.0,680.0,25981.0,2.0,301.0,25.0,519.0,26.0,2309.0,93.0,196.0,5973.0,19.0,53.0,104.0,Mountain,0,9,9,0,0,7,7,0,0,6,5,1,0
2019,Boston College,ACC,13,6,7,277.0,13.0,24.0,6.0,6.0,13.0,1.0,61.0,6.0,0.0,978.0,48.0,2288.0,305.0,161.0,10.0,20.0,67.0,516.0,21691.0,0.0,159.0,19.0,659.0,27.0,3291.0,89.0,207.0,5579.0,12.0,22.0,124.0,Atlantic,0,8,4,4,0,6,3,3,0,6,3,3,0
2019,Bowling Green,Mid-American,12,3,9,204.0,7.0,32.0,6.0,13.0,12.0,0.0,77.0,15.0,0.0,799.0,43.0,1888.0,336.0,189.0,7.0,9.0,84.0,710.0,21114.0,0.0,94.0,18.0,502.0,15.0,1941.0,61.0,184.0,3829.0,21.0,35.0,70.0,East,0,8,2,6,0,6,3,3,0,6,0,6,0
2019,Buffalo,Mid-American,13,8,5,276.0,16.0,25.0,8.0,20.0,13.0,2.0,152.0,6.0,0.0,181.0,12.0,1795.0,278.0,150.0,11.0,14.0,64.0,580.0,26548.0,0.0,94.0,14.0,659.0,36.0,3256.0,87.0,194.0,5051.0,14.0,57.0,95.0,East,0,8,5,3,0,6,5,1,0,6,2,4,0
2019,California,Pac-12,13,8,5,244.0,6.0,16.0,4.0,11.0,13.0,0.0,65.0,9.0,0.0,442.0,29.0,2561.0,365.0,204.0,8.0,19.0,62.0,544.0,22639.0,0.0,171.0,14.0,475.0,16.0,1710.0,66.0,175.0,4271.0,13.0,42.0,105.0,North,0,9,4,5,0,6,3,3,0,6,4,2,0
2019,Central Michigan,Mid-American,14,8,6,287.0,17.0,29.0,17.0,7.0,14.0,0.0,65.0,13.0,0.0,693.0,37.0,3243.0,448.0,272.0,10.0,16.0,113.0,872.0,23394.0,0.0,198.0,24.0,473.0,33.0,2218.0,73.0,185.0,5461.0,30.0,38.0,137.0,West,0,9,6,3,0,6,6,0,0,6,2,4,0
2019,Charlotte,Conference USA,13,7,6,270.0,13.0,23.0,5.0,8.0,13.0,1.0,101.0,14.0,0.0,380.0,30.0,2749.0,321.0,195.0,9.0,24.0,68.0,594.0,24958.0,1.0,127.0,19.0,527.0,26.0,2605.0,64.0,157.0,5354.0,19.0,50.0,107.0,East,0,8,5,3,0,6,5,1,0,6,2,4,0
2019,Cincinnati,American Athletic,14,11,3,291.0,11.0,17.0,9.0,18.0,14.0,3.0,300.0,11.0,0.0,590.0,27.0,2552.0,377.0,208.0,16.0,19.0,122.0,977.0,26673.0,0.0,250.0,31.0,616.0,30.0,2937.0,92.0,213.0,5489.0,20.0,43.0,116.0,East,0,9,7,2,0,6,6,0,0,7,4,3,0
2019,Clemson,ACC,15,14,1,392.0,6.0,12.0,5.0,16.0,15.0,2.0,254.0,10.0,0.0,504.0,23.0,4325.0,509.0,326.0,19.0,40.0,85.0,675.0,27242.0,0.0,185.0,34.0,566.0,45.0,3606.0,80.0,181.0,7931.0,15.0,72.0,139.0,Atlantic,0,9,9,0,0,7,7,0,0,5,5,0,0
2019,Coastal Carolina,Sun Belt,12,5,7,267.0,23.0,29.0,8.0,8.0,12.0,0.0,127.0,9.0,0.0,267.0,20.0,2379.0,334.0,217.0,11.0,21.0,67.0,586.0,24056.0,1.0,183.0,14.0,520.0,24.0,2346.0,70.0,172.0,4725.0,17.0,27.0,92.0,,0,8,2,6,0,6,3,3,0,6,2,4,0
2019,Colorado,Pac-12,12,5,7,257.0,12.0,20.0,3.0,10.0,12.0,0.0,40.0,11.0,0.0,480.0,25.0,2858.0,411.0,257.0,11.0,18.0,85.0,726.0,22027.0,0.0,57.0,10.0,436.0,14.0,1804.0,74.0,179.0,4662.0,14.0,24.0,71.0,South,0,9,3,6,0,6,3,3,0,5,1,4,0
2019,Colorado State,Mountain West,12,4,8,257.0,11.0,21.0,13.0,13.0,12.0,1.0,105.0,11.0,1.0,591.0,34.0,3660.0,445.0,279.0,6.0,21.0,80.0,782.0,21712.0,0.0,142.0,21.0,395.0,18.0,1586.0,67.0,169.0,5246.0,24.0,34.0,97.0,Mountain,0,8,3,5,0,6,2,4,0,5,2,3,0
2019,Connecticut,American Athletic,12,2,10,223.0,10.0,25.0,7.0,13.0,12.0,1.0,147.0,15.0,0.0,790.0,43.0,2592.0,382.0,228.0,7.0,14.0,74.0,618.0,23354.0,0.0,107.0,10.0,428.0,13.0,1544.0,48.0,165.0,4136.0,22.0,27.0,57.0,East,0,8,0,8,0,6,1,5,0,6,1,5,0
2019,Duke,ACC,12,5,7,224.0,20.0,33.0,15.0,15.0,12.0,0.0,88.0,14.0,2.0,923.0,37.0,2152.0,378.0,213.0,9.0,18.0,63.0,544.0,20898.0,1.0,231.0,22.0,495.0,16.0,1804.0,64.0,195.0,3956.0,29.0,35.0,86.0,Coastal,0,8,3,5,0,6,3,3,0,5,2,3,0
2019,East Carolina,American Athletic,12,4,8,288.0,3.0,7.0,7.0,12.0,12.0,0.0,108.0,10.0,1.0,653.0,42.0,3466.0,451.0,270.0,11.0,22.0,71.0,615.0,21288.0,1.0,79.0,17.0,449.0,12.0,1696.0,70.0,178.0,5162.0,17.0,32.0,90.0,East,0,8,1,7,0,6,2,4,0,6,2,4,0
2019,Eastern Michigan,Mid-American,13,6,7,285.0,12.0,25.0,5.0,15.0,13.0,0.0,137.0,12.0,0.0,254.0,23.0,3681.0,465.0,313.0,11.0,26.0,59.0,531.0,22260.0,1.0,180.0,16.0,418.0,21.0,1590.0,67.0,169.0,5271.0,17.0,31.0,62.0,West,0,8,3,5,0,5,2,3,0,7,4,3,0
2019,Florida,SEC,13,11,2,297.0,16.0,26.0,8.0,13.0,13.0,0.0,160.0,10.0,0.0,184.0,10.0,3910.0,467.0,317.0,16.0,33.0,67.0,618.0,23536.0,0.0,68.0,15.0,398.0,21.0,1687.0,65.0,158.0,5597.0,18.0,63.0,108.0,East,0,8,6,2,0,6,6,0,0,4,3,1,0
2019,Florida Atlantic,Conference USA,14,11,3,329.0,13.0,22.0,4.0,16.0,14.0,0.0,221.0,8.0,0.0,406.0,27.0,3922.0,502.0,314.0,22.0,30.0,95.0,852.0,23934.0,1.0,114.0,21.0,551.0,32.0,2325.0,80.0,202.0,6247.0,12.0,47.0,126.0,East,0,9,8,1,0,8,6,2,0,6,5,1,0
2019,Florida International,Conference USA,13,6,7,259.0,13.0,24.0,8.0,9.0,13.0,1.0,150.0,6.0,0.0,496.0,35.0,2754.0,389.0,223.0,12.0,14.0,79.0,751.0,22739.0,2.0,205.0,13.0,487.0,23.0,2154.0,70.0,184.0,4908.0,14.0,22.0,90.0,East,0,8,3,5,0,7,6,1,0,5,0,5,0
2019,Florida State,ACC,13,6,7,265.0,11.0,19.0,8.0,17.0,13.0,1.0,94.0,13.0,0.0,483.0,21.0,3479.0,432.0,279.0,8.0,24.0,119.0,953.0,20480.0,0.0,132.0,21.0,477.0,24.0,1829.0,68.0,192.0,5308.0,21.0,41.0,84.0,Atlantic,0,8,4,4,0,7,5,2,0,5,1,4,0
2019,Fresno State,Mountain West,12,4,8,232.0,6.0,13.0,7.0,19.0,12.0,1.0,165.0,11.0,0.0,625.0,34.0,2719.0,372.0,240.0,11.0,17.0,75.0,634.0,20927.0,0.0,120.0,9.0,394.0,27.0,1911.0,55.0,148.0,4630.0,18.0,21.0,91.0,West,0,8,2,6,0,6,2,4,0,6,2,4,0
2019,Georgia,SEC,14,12,2,295.0,6.0,10.0,7.0,9.0,14.0,0.0,102.0,6.0,0.0,268.0,16.0,3122.0,415.0,255.0,8.0,26.0,76.0,685.0,27109.0,1.0,282.0,25.0,525.0,21.0,2591.0,77.0,188.0,5713.0,13.0,37.0,82.0,East,0,9,7,2,0,7,6,1,0,4,4,0,0
2019,Georgia Southern,Sun Belt,13,7,6,224.0,6.0,14.0,10.0,15.0,13.0,2.0,98.0,1.0,1.0,398.0,20.0,968.0,155.0,80.0,9.0,9.0,66.0,569.0,25414.0,1.0,117.0,8.0,667.0,29.0,3323.0,51.0,166.0,4291.0,11.0,26.0,105.0,,0,8,5,3,0,6,5,1,0,6,2,4,0
2019,Georgia State,Sun Belt,13,7,6,305.0,13.0,27.0,7.0,9.0,13.0,1.0,148.0,9.0,0.0,114.0,21.0,2577.0,385.0,238.0,9.0,22.0,56.0,557.0,23100.0,0.0,32.0,10.0,596.0,30.0,3141.0,89.0,195.0,5718.0,16.0,29.0,69.0,,0,8,4,4,0,6,5,1,0,6,2,4,0
2019,Georgia Tech,ACC,12,3,9,181.0,8.0,17.0,10.0,13.0,12.0,0.0,65.0,10.0,0.0,715.0,36.0,1607.0,269.0,124.0,7.0,14.0,57.0,493.0,19230.0,0.0,76.0,16.0,448.0,12.0,1829.0,49.0,164.0,3436.0,20.0,20.0,84.0,Coastal,0,8,2,6,0,7,2,5,0,5,1,4,0
2019,Hawai'i,Mountain West,15,10,5,368.0,20.0,33.0,13.0,6.0,15.0,4.0,323.0,17.0,0.0,1092.0,52.0,5059.0,635.0,396.0,14.0,42.0,103.0,918.0,28108.0,1.0,102.0,22.0,420.0,21.0,2011.0,88.0,186.0,7070.0,30.0,21.0,83.0,West,0,9,5,4,0,8,6,2,0,6,3,3,0
2019,Houston,American Athletic,12,4,8,231.0,12.0,17.0,9.0,9.0,12.0,1.0,83.0,12.0,2.0,564.0,28.0,2440.0,314.0,176.0,8.0,19.0,58.0,579.0,22289.0,2.0,182.0,17.0,466.0,20.0,2258.0,54.0,155.0,4698.0,21.0,21.0,80.0,West,0,8,2,6,0,5,1,4,0,6,3,3,0
2019,Illinois,Big Ten,13,6,7,223.0,5.0,14.0,9.0,29.0,13.0,4.0,249.0,9.0,0.0,710.0,35.0,2397.0,364.0,197.0,12.0,19.0,87.0,797.0,19974.0,0.0,119.0,22.0,484.0,19.0,1845.0,62.0,177.0,4242.0,18.0,36.0,125.0,West,0,9,4,5,0,7,3,4,0,5,3,2,0
2019,Indiana,Big Ten,13,8,5,304.0,8.0,18.0,6.0,13.0,13.0,2.0,159.0,9.0,0.0,688.0,37.0,3931.0,473.0,321.0,7.0,24.0,88.0,830.0,26311.0,0.0,68.0,17.0,467.0,24.0,1695.0,83.0,178.0,5626.0,15.0,38.0,94.0,East,0,9,5,4,0,6,4,2,0,5,3,2,0
2019,Iowa,Big Ten,13,10,3,248.0,15.0,21.0,5.0,11.0,13.0,1.0,73.0,7.0,2.0,531.0,23.0,2976.0,411.0,243.0,12.0,16.0,56.0,421.0,24981.0,0.0,121.0,15.0,453.0,17.0,1789.0,78.0,190.0,4765.0,12.0,41.0,75.0,West,0,9,6,3,0,7,6,1,0,5,3,2,0
2019,Iowa State,Big 12,13,7,6,298.0,9.0,21.0,7.0,12.0,13.0,1.0,102.0,9.0,0.0,477.0,26.0,4047.0,484.0,315.0,6.0,29.0,61.0,497.0,23715.0,0.0,96.0,10.0,412.0,22.0,1729.0,64.0,169.0,5776.0,16.0,41.0,99.0,,0,9,5,4,0,7,5,2,0,5,2,3,0
2019,Kansas,Big 12,12,3,9,221.0,7.0,20.0,6.0,4.0,12.0,1.0,69.0,14.0,0.0,873.0,45.0,2775.0,389.0,235.0,6.0,25.0,66.0,601.0,19240.0,0.0,46.0,9.0,383.0,10.0,1730.0,66.0,167.0,4505.0,20.0,20.0,90.0,,0,9,1,8,0,7,2,5,0,5,1,4,0
2019,Kansas State,Big 12,13,8,5,254.0,9.0,15.0,8.0,6.0,13.0,0.0,128.0,5.0,4.0,1003.0,34.0,2344.0,302.0,180.0,11.0,12.0,77.0,679.0,26090.0,1.0,163.0,16.0,538.0,29.0,2314.0,75.0,174.0,4658.0,13.0,26.0,70.0,,0,9,5,4,0,7,5,2,0,5,3,2,0
2019,Kent State,Mid-American,13,7,6,283.0,8.0,12.0,10.0,16.0,13.0,0.0,22.0,2.0,1.0,1083.0,52.0,2846.0,355.0,238.0,7.0,24.0,81.0,781.0,20484.0,0.0,119.0,14.0,550.0,17.0,2427.0,86.0,196.0,5273.0,12.0,26.0,95.0,East,0,8,5,3,0,5,4,1,0,7,2,5,0
2019,Kentucky,SEC,13,8,5,252.0,14.0,27.0,12.0,16.0,13.0,0.0,95.0,8.0,0.0,437.0,22.0,1478.0,257.0,128.0,8.0,9.0,75.0,661.0,25080.0,0.0,143.0,19.0,573.0,36.0,3624.0,63.0,162.0,5102.0,20.0,41.0,76.0,East,0,8,3,5,0,8,6,2,0,4,1,3,0
2019,LSU,SEC,15,15,0,419.0,7.0,10.0,5.0,4.0,15.0,0.0,87.0,7.0,0.0,291.0,23.0,6024.0,567.0,426.0,17.0,61.0,93.0,936.0,27200.0,2.0,252.0,22.0,513.0,32.0,2502.0,90.0,183.0,8526.0,12.0,41.0,118.0,West,0,9,9,0,0,7,7,0,0,5,5,0,0
2019,Liberty,FBS Independents,13,8,5,289.0,5.0,16.0,8.0,10.0,13.0,1.0,147.0,8.0,1.0,970.0,44.0,3756.0,452.0,257.0,12.0,29.0,88.0,801.0,21746.0,0.0,10.0,19.0,435.0,25.0,1956.0,68.0,168.0,5712.0,16.0,45.0,113.0,,0,0,0,0,0,6,5,1,0,6,2,4,0
2019,Louisiana,Sun Belt,14,11,3,351.0,9.0,17.0,10.0,11.0,14.0,0.0,102.0,4.0,0.0,932.0,40.0,3314.0,412.0,268.0,10.0,27.0,98.0,817.0,25549.0,0.0,191.0,29.0,574.0,42.0,3604.0,80.0,167.0,6918.0,14.0,44.0,70.0,,0,9,7,2,0,6,5,1,0,6,5,1,0
2019,Louisiana Monroe,Sun Belt,12,5,7,272.0,16.0,28.0,6.0,13.0,12.0,1.0,167.0,12.0,0.0,621.0,40.0,3041.0,411.0,245.0,10.0,21.0,95.0,773.0,21183.0,0.0,52.0,10.0,457.0,29.0,2490.0,70.0,175.0,5531.0,18.0,24.0,80.0,,0,8,4,4,0,6,4,2,0,6,1,5,0
2019,Louisiana Tech,Conference USA,13,10,3,304.0,6.0,16.0,9.0,15.0,13.0,5.0,237.0,10.0,1.0,727.0,36.0,3490.0,458.0,285.0,17.0,21.0,72.0,611.0,23978.0,0.0,70.0,13.0,475.0,27.0,2189.0,72.0,175.0,5679.0,19.0,34.0,115.0,West,0,8,6,2,0,6,6,0,0,6,3,3,0
2019,Louisville,ACC,13,8,5,263.0,13.0,22.0,10.0,15.0,13.0,0.0,38.0,9.0,1.0,904.0,35.0,3048.0,302.0,178.0,7.0,32.0,93.0,780.0,24347.0,0.0,187.0,16.0,567.0,23.0,2768.0,76.0,174.0,5816.0,19.0,38.0,103.0,Atlantic,0,8,5,3,0,6,4,2,0,5,2,3,0
2019,Marshall,Conference USA,13,8,5,271.0,6.0,14.0,7.0,9.0,13.0,1.0,166.0,11.0,0.0,578.0,37.0,2605.0,355.0,200.0,10.0,16.0,75.0,680.0,24112.0,2.0,248.0,21.0,532.0,21.0,2504.0,69.0,181.0,5109.0,18.0,47.0,65.0,East,0,8,6,2,0,7,6,1,0,5,2,3,0
2019,Maryland,Big Ten,12,3,9,201.0,8.0,26.0,9.0,9.0,12.0,0.0,94.0,12.0,2.0,1023.0,45.0,2088.0,342.0,172.0,10.0,16.0,70.0,585.0,18541.0,1.0,123.0,9.0,425.0,23.0,2034.0,54.0,169.0,4122.0,21.0,34.0,108.0,East,0,9,1,8,0,6,2,4,0,6,1,5,0
